Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR13786943,2021-10-18 04:20:43,2021-02-26 01:47:29,242642436,72792730800,242642436,300,20935,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/013463/SRR13786943,SRX10172077,Debao7,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556501,SAMN22234293,simple,9825,Sus scrofa domesticus,Debao7,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,1E06DCAC2F7E4D46CC6644C3F4E63B38,6567F85DCED2C3859259B7F81F19907C
SRR13786982,2021-10-18 04:20:43,2021-02-26 02:25:31,303246549,90973964700,303246549,300,34157,,https://sra-download.ncbi.nlm.nih.gov/traces/sra16/SRR/013463/SRR13786982,SRX10172038,Hechuan1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556487,SAMN22234308,simple,9825,Sus scrofa domesticus,Hechuan1,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,84B8BF45D859D2A323F5257B0E4B5B78,D1A9B69951A0FF593003472514A2A346
SRR13786981,2021-10-18 04:20:43,2021-02-26 01:27:13,250771104,75231331200,250771104,300,21333,,https://sra-download.ncbi.nlm.nih.gov/traces/sra71/SRR/013463/SRR13786981,SRX10172039,Hechuan2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556488,SAMN22234309,simple,9825,Sus scrofa domesticus,Hechuan2,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,C85DF437B3EC1AA9E4910F8C76312FE8,4C9AC8667E947CCE651B8F83FE4523FE
SRR13786980,2021-10-18 04:20:43,2021-02-26 00:09:29,221490942,66447282600,221490942,300,19216,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/013463/SRR13786980,SRX10172040,Hechuan3,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556467,SAMN22234310,simple,9825,Sus scrofa domesticus,Hechuan3,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,18C6E2908B1D84F89F6DB0BD9F0055B2,26E6D9FD8291E57E74050B009540F3B6
SRR13786979,2021-10-18 04:20:43,2021-02-25 23:58:20,247928757,74378627100,247928757,300,21317,,https://sra-download.ncbi.nlm.nih.gov/traces/sra58/SRR/013463/SRR13786979,SRX10172041,Hechuan4,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556489,SAMN22234311,simple,9825,Sus scrofa domesticus,Hechuan4,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,5713089FD186956666D2472695C2868D,69E6EC10F89870E2DB6993DEDCBFA5FE
SRR13786978,2021-10-18 04:20:43,2021-02-26 01:00:56,231959238,69587771400,231959238,300,19832,,https://sra-download.ncbi.nlm.nih.gov/traces/sra71/SRR/013463/SRR13786978,SRX10172042,Hechuan5,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556490,SAMN22234312,simple,9825,Sus scrofa domesticus,Hechuan5,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,B923EA08F1DF395AB6A992992397E3C2,186D392AB888E68910806C02A30B11B5
SRR13786977,2021-10-18 04:20:43,2021-02-26 01:53:52,237460067,71238020100,237460067,300,20409,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/013463/SRR13786977,SRX10172043,Hechuan6,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556472,SAMN22234313,simple,9825,Sus scrofa domesticus,Hechuan6,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,17E89F3B77F00136068965A13FC15B3D,670FE1063E41B0403F3DFE37E7210D6D
SRR13786976,2021-10-18 04:20:43,2021-02-26 01:21:15,274547839,82364351700,274547839,300,23475,,https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/013463/SRR13786976,SRX10172044,Hechuan7,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556468,SAMN22234314,simple,9825,Sus scrofa domesticus,Hechuan7,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,743D78BB3B500CDA7F8AFB2E9A2D0C6B,8D6C507F8982D1BEC43CE42C7D550567
SRR13775064,2021-10-18 04:20:43,2021-02-24 16:39:57,1151279618,345383885400,1151279618,300,126658,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/013452/SRR13775064,SRX10160720,NXZ,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS8312499,SAMN18035060,simple,9825,Sus scrofa domesticus,NX pig,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199567,,public,0E511451C940D2D882540C166BE7EDFF,6F9B4E00D1AD57A5BE222626ECD5041D
SRR13786952,2021-10-18 04:20:43,2021-02-26 02:03:26,252441287,75732386100,252441287,300,21686,,https://sra-download.ncbi.nlm.nih.gov/traces/sra50/SRR/013463/SRR13786952,SRX10172068,Ningxiang1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556495,SAMN22234336,simple,9825,Sus scrofa domesticus,Ningxiang1,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,1B5186273D6321E9B858F24893040B8B,C8F17653B8A82D6E3DFF0EFEF4E8989A
SRR13786951,2021-10-18 04:20:43,2021-02-25 23:50:17,240884134,72265240200,240884134,300,20628,,https://sra-download.ncbi.nlm.nih.gov/traces/sra46/SRR/013463/SRR13786951,SRX10172069,Ningxiang2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556477,SAMN22234337,simple,9825,Sus scrofa domesticus,Ningxiang2,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,62AE4817338B004762C06E0E4C5A2BCF,9DB538E78C128D443C700295DE7723E8
SRR13786949,2021-10-18 04:20:43,2021-02-25 23:42:51,232299172,69689751600,232299172,300,19885,,https://sra-download.ncbi.nlm.nih.gov/traces/sra8/SRR/013463/SRR13786949,SRX10172071,Ningxiang3,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556484,SAMN22234338,simple,9825,Sus scrofa domesticus,Ningxiang3,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,C8A58BAAD0716F2B6D4C30CCE140BFA5,F13CA67A6C8F81C45521E72FC3A4367F
SRR13786948,2021-10-18 04:20:43,2021-02-26 00:43:11,263975270,79192581000,263975270,300,22339,,https://sra-download.ncbi.nlm.nih.gov/traces/sra73/SRR/013463/SRR13786948,SRX10172072,Ningxiang4,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556497,SAMN22234339,simple,9825,Sus scrofa domesticus,Ningxiang4,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,907A46AE8B0E99785651D1294528657D,F284644AA56EEED8AA370510F0270E40
SRR13786947,2021-10-18 04:20:43,2021-02-25 23:55:01,236087156,70826146800,236087156,300,20320,,https://sra-download.ncbi.nlm.nih.gov/traces/sra51/SRR/013463/SRR13786947,SRX10172073,Ningxiang5,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556498,SAMN22234340,simple,9825,Sus scrofa domesticus,Ningxiang5,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,896928ECF46B77FBF58FE824ED929CDB,DF777027F30BC133A28FD9EC61A60D45
SRR13786946,2021-10-18 04:20:43,2021-02-25 23:42:14,236046472,70813941600,236046472,300,20110,,https://sra-download.ncbi.nlm.nih.gov/traces/sra58/SRR/013463/SRR13786946,SRX10172074,Ningxiang6,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556462,SAMN22234341,simple,9825,Sus scrofa domesticus,Ningxiang6,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,9336DEB69F7AD9DFD252DA233ADF4527,468A0C263AA52108AC5CCFDF95B5E8DA
SRR13786945,2021-10-18 04:20:43,2021-02-26 01:03:58,268046456,80413936800,268046456,300,22790,,https://sra-download.ncbi.nlm.nih.gov/traces/sra61/SRR/013463/SRR13786945,SRX10172075,Ningxiang7,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556499,SAMN22234342,simple,9825,Sus scrofa domesticus,Ningxiang7,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,B7EDAD9DEAAEEBB9B337E993A97D4CF1,C9A4F2B1839465EB7ECC55C89C4742BB
SRR13786942,2021-10-18 04:20:43,2021-02-26 01:03:29,263045356,78913606800,263045356,300,22391,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/013463/SRR13786942,SRX10172078,Qinshaohua1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556476,SAMN22234294,simple,9825,Sus scrofa domesticus,Qinshaohua1,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,58F08C4AF90D9806A4D59D2249A4A5B4,AF3594E0DD650B0722772A095EC1CF37
SRR13786941,2021-10-18 04:20:43,2021-02-26 02:06:35,258384171,77515251300,258384171,300,22051,,https://sra-download.ncbi.nlm.nih.gov/traces/sra74/SRR/013463/SRR13786941,SRX10172079,Qinshaohua2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556481,SAMN22234295,simple,9825,Sus scrofa domesticus,Qinshaohua2,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,9A64AF642C595A0B82F9AA19ADA552D6,0164FCF6B5A9C8C98CB4F234B76290BC
SRR13786940,2021-10-18 04:20:43,2021-02-26 05:06:39,294768236,88430470800,294768236,300,25155,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/013463/SRR13786940,SRX10172080,Qinshaohua3,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556502,SAMN22234296,simple,9825,Sus scrofa domesticus,Qinshaohua3,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,D6057D042862C101B0D6E324E94CD539,87541930FBF7F2E68D3CDE5696CD2AAE
SRR13786993,2021-10-18 04:20:43,2021-02-26 01:31:15,297672829,89301848700,297672829,300,25284,,https://sra-download.ncbi.nlm.nih.gov/traces/sra5/SRR/013463/SRR13786993,SRX10172027,Qinshaohua4,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556508,SAMN22234297,simple,9825,Sus scrofa domesticus,Qinshaohua4,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,ED235963EB7C72DEADBA3558B6836490,E55C5683C89F34CF54E08D3135E70619
SRR13786992,2021-10-18 04:20:43,2021-02-26 02:07:45,278522815,83556844500,278522815,300,23743,,https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/013463/SRR13786992,SRX10172028,Qinshaohua5,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556466,SAMN22234298,simple,9825,Sus scrofa domesticus,Qinshaohua5,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,44266578BF62DF2972BAA7CF29C12B33,7AFD96F068E971B7DE276096D3E0C7A2
SRR13786991,2021-10-18 04:20:43,2021-02-26 01:49:24,236994317,71098295100,236994317,300,20208,,https://sra-download.ncbi.nlm.nih.gov/traces/sra1/SRR/013463/SRR13786991,SRX10172029,Qinshaohua6,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556509,SAMN22234299,simple,9825,Sus scrofa domesticus,Qinshaohua6,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,AD17D14B13691B3E4371534D38922E32,712CD8531A46B960F9E659986B59933A
SRR13786990,2021-10-18 04:20:43,2021-02-26 02:19:35,237931216,71379364800,237931216,300,20507,,https://sra-download.ncbi.nlm.nih.gov/traces/sra46/SRR/013463/SRR13786990,SRX10172030,Qinshaohua7,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556510,SAMN22234300,simple,9825,Sus scrofa domesticus,Qinshaohua7,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,5913EF72934DEF39CF46C79B86268492,27E1E3003C37D56CEC8CEB8741C0E56B
ERR4083682,2020-10-29 12:46:14,2020-11-08 10:16:50,1344660,403398000,1344660,300,156,,https://sra-download.ncbi.nlm.nih.gov/traces/era22/ERR/ERR4083/ERR4083682,ERX4080781,animal_gut_metagenome,WGS,RANDOM,METAGENOMIC,PAIRED,250,0,ILLUMINA,Illumina HiSeq 3000,ERP121451,PRJEB38078,,674148,ERS4537035,SAMEA6809386,simple,9825,Sus scrofa domesticus,SAMEA6809386,,,,,,,no,,,,,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,ERA2534765,,public,CDEA32520828205C6D463E34355B18C4,4D302167B4EA15D733A1DC5137D134E8
ERR4083909,2020-10-29 12:46:18,2020-11-10 10:47:13,1814831,544449300,1814831,300,221,,https://sra-download.ncbi.nlm.nih.gov/traces/era14/ERR/ERR4083/ERR4083909,ERX4081008,animal_gut_metagenome,WGS,RANDOM,METAGENOMIC,PAIRED,250,0,ILLUMINA,Illumina HiSeq 3000,ERP121451,PRJEB38078,,674148,ERS4537035,SAMEA6809386,simple,9825,Sus scrofa domesticus,SAMEA6809386,,,,,,,no,,,,,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,ERA2534765,,public,F1CA936C3ECA9604468CAD45720BF914,939568011534CE76E0029668C4E1B55B
ERR4084112,2020-10-29 12:46:21,2020-11-10 11:24:52,4012,1203600,4012,300,0,,https://sra-download.ncbi.nlm.nih.gov/traces/era14/ERR/ERR4084/ERR4084112,ERX4081211,animal_gut_metagenome,WGS,RANDOM,METAGENOMIC,PAIRED,250,0,ILLUMINA,Illumina HiSeq 3000,ERP121451,PRJEB38078,,674148,ERS4537278,SAMEA6809629,simple,9825,Sus scrofa domesticus,SAMEA6809629,,,,,,,no,,,,,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,ERA2534765,,public,BD458378747AB585801C48760EAAD660,EFFD9C0E387E77DA3D2DD20A222E2815
ERR4083709,2020-10-29 15:51:34,2020-11-05 22:15:11,812386,243715800,812386,300,95,,https://sra-download.ncbi.nlm.nih.gov/traces/era14/ERR/ERR4083/ERR4083709,ERX4080808,animal_gut_metagenome,WGS,RANDOM,METAGENOMIC,PAIRED,250,0,ILLUMINA,Illumina HiSeq 3000,ERP121451,PRJEB38078,,674148,ERS4537278,SAMEA6809629,simple,9825,Sus scrofa domesticus,SAMEA6809629,,,,,,,no,,,,,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,ERA2534765,,public,0F924F24CE261B05CB3D4A56D5DBF75E,E17B8BAC6483EB1F8565000E5203CE6B
ERR4083892,2020-10-29 12:46:18,2020-11-08 10:24:24,1377866,413359800,1377866,300,170,,https://sra-download.ncbi.nlm.nih.gov/traces/era14/ERR/ERR4083/ERR4083892,ERX4080991,animal_gut_metagenome,WGS,RANDOM,METAGENOMIC,PAIRED,250,0,ILLUMINA,Illumina HiSeq 3000,ERP121451,PRJEB38078,,674148,ERS4537278,SAMEA6809629,simple,9825,Sus scrofa domesticus,SAMEA6809629,,,,,,,no,,,,,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,ERA2534765,,public,F3F1186131A61AC680053665DA790625,FF7DCBED76E3B533141B7CA5D0ED0D5B
ERR4336881,2020-07-16 14:49:38,2020-07-19 23:17:52,233819563,70613508026,233819563,302,22690,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/ERR4336881/ERR4336881.1,ERX4283475,unspecified,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina NovaSeq 6000,ERP122884,PRJEB39374,,646448,ERS4819899,SAMEA7059280,simple,9825,Sus scrofa domesticus,SAMEA7059280,,,,,,,no,,,,,ETH ZURICH,ERA2770093,,public,F1B1CFAD2DF386B04313EACDE897BB31,DB9F64476054A7CB988339F71F5CA3C2
ERR4336896,2020-07-16 14:49:38,2020-07-19 17:52:11,236920870,71550102740,236920870,302,23025,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/ERR4336896/ERR4336896.1,ERX4283490,unspecified,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina NovaSeq 6000,ERP122884,PRJEB39374,,646448,ERS4819914,SAMEA7059295,simple,9825,Sus scrofa domesticus,SAMEA7059295,,,,,,,no,,,,,ETH ZURICH,ERA2770093,,public,4B6EB54753A849C7726F2752740C3FA6,4BB6B558139E60DF55AF56EFAF8EAE62
ERR4336897,2020-07-16 14:49:38,2020-07-20 00:05:56,257978477,77909500054,257978477,302,25000,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/ERR4336897/ERR4336897.1,ERX4283491,unspecified,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina NovaSeq 6000,ERP122884,PRJEB39374,,646448,ERS4819915,SAMEA7059296,simple,9825,Sus scrofa domesticus,SAMEA7059296,,,,,,,no,,,,,ETH ZURICH,ERA2770093,,public,A64C26367177B89F85F8E6047770AA48,A3C90E5BFA5B0BAAF5716A7E6A74F0C6
ERR4336903,2020-07-16 14:49:38,2020-07-20 14:30:50,283025814,85473795828,283025814,302,27221,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/ERR4336903/ERR4336903.1,ERX4283497,unspecified,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina NovaSeq 6000,ERP122884,PRJEB39374,,646448,ERS4819921,SAMEA7059302,simple,9825,Sus scrofa domesticus,SAMEA7059302,,,,,,,no,,,,,ETH ZURICH,ERA2770093,,public,F8A6C54A14714E20A8DCF8FC0243B8C2,0BB8453D71D8CFA96FFD01B5D7EDBB54
ERR4336912,2020-07-16 14:49:38,2020-07-17 10:46:20,165551698,49996612796,165551698,302,15786,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/ERR4336912/ERR4336912.1,ERX4283506,unspecified,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina NovaSeq 6000,ERP122884,PRJEB39374,,646448,ERS4819930,SAMEA7059311,simple,9825,Sus scrofa domesticus,SAMEA7059311,,,,,,,no,,,,,ETH ZURICH,ERA2770093,,public,53F88400B276635DFC5DF4976BFF6D43,EA62A440BBB82A65ED0DAECAC2A83707
ERR4336924,2020-07-16 14:49:38,2020-07-17 09:09:36,175727471,53069696242,175727471,302,17306,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/ERR4336924/ERR4336924.1,ERX4283518,unspecified,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina NovaSeq 6000,ERP122884,PRJEB39374,,646448,ERS4819942,SAMEA7059323,simple,9825,Sus scrofa domesticus,SAMEA7059323,,,,,,,no,,,,,ETH ZURICH,ERA2770093,,public,FC08C64CBF3AD09AFCB5E7A770DCD40E,3A146A8A098A016440B7E0A0D004E944
ERR4336927,2020-07-16 14:49:38,2020-07-19 09:27:36,207601269,62695583238,207601269,302,20509,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/ERR4336927/ERR4336927.1,ERX4283521,unspecified,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina NovaSeq 6000,ERP122884,PRJEB39374,,646448,ERS4819945,SAMEA7059326,simple,9825,Sus scrofa domesticus,SAMEA7059326,,,,,,,no,,,,,ETH ZURICH,ERA2770093,,public,EEC40F2E9DEB76B8268E7E0AB253F6C3,A1A82300EADDF900446436A8A17C6E38
SRR13786959,2021-10-18 04:20:43,2021-02-26 02:03:00,261863223,78558966900,261863223,300,23975,,https://sra-download.ncbi.nlm.nih.gov/traces/sra25/SRR/013463/SRR13786959,SRX10172061,Shaziling1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556471,SAMN22234329,simple,9825,Sus scrofa domesticus,Shaziling1,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,8AD4E7C12C1F5DC0FF17DC5C81EDF03D,211E1E273728E27DBD8719FB1E773152
SRR13786958,2021-10-18 04:20:43,2021-02-25 23:57:14,244855374,73456612200,244855374,300,22366,,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRR/013463/SRR13786958,SRX10172062,Shaziling2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556465,SAMN22234330,simple,9825,Sus scrofa domesticus,Shaziling2,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,75927FB574DF63A921F8128613B528B5,41470D7F755AC27DB89945A56749D8E2
SRR13786957,2021-10-18 04:20:43,2021-02-26 01:06:39,273582112,82074633600,273582112,300,24924,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/013463/SRR13786957,SRX10172063,Shaziling3,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556459,SAMN22234331,simple,9825,Sus scrofa domesticus,Shaziling3,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,7E0A80F5C945DEED2F048B0B83294C98,DB1339E9482E4EDE4EA2809BAB829CD0
SRR13786956,2021-10-18 04:20:43,2021-02-26 03:22:28,263081822,78924546600,263081822,300,23826,,https://sra-download.ncbi.nlm.nih.gov/traces/sra50/SRR/013463/SRR13786956,SRX10172064,Shaziling4,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556461,SAMN22234332,simple,9825,Sus scrofa domesticus,Shaziling4,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,BB7317BD5967030A67C356AA418EA29B,E8F652AA6B0DD8759A67756D5EC209A0
SRR13786955,2021-10-18 04:20:43,2021-02-26 01:33:07,247724993,74317497900,247724993,300,22572,,https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/013463/SRR13786955,SRX10172065,Shaziling5,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556507,SAMN22234333,simple,9825,Sus scrofa domesticus,Shaziling5,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,884E835D1125B133C91EBDF9AD53386F,821FCB52C1066DD74D26311980C159F5
SRR13786954,2021-10-18 04:20:43,2021-02-26 01:49:11,241586642,72475992600,241586642,300,21762,,https://sra-download.ncbi.nlm.nih.gov/traces/sra66/SRR/013463/SRR13786954,SRX10172066,Shaziling6,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556458,SAMN22234334,simple,9825,Sus scrofa domesticus,Shaziling6,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,13F2C265DB56566CCF99E7D65C4CE17B,EC25E27C7ADB3569DE075186D14CFDF9
SRR13786953,2021-10-18 04:20:43,2021-02-26 00:43:32,283207638,84962291400,283207638,300,25774,,https://sra-download.ncbi.nlm.nih.gov/traces/sra17/SRR/013463/SRR13786953,SRX10172067,Shaziling7,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556494,SAMN22234335,simple,9825,Sus scrofa domesticus,Shaziling7,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,5781B75A25C10F20CDA340E8AD2E803B,1EC70F0EBE304CC2C4830BF8707FFF57
SRR13786975,2021-10-18 04:20:43,2021-02-26 02:44:58,263003131,78900939300,263003131,300,22483,,https://sra-download.ncbi.nlm.nih.gov/traces/sra21/SRR/013463/SRR13786975,SRX10172045,Tiegu1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556474,SAMN22234315,simple,9825,Sus scrofa domesticus,Tiegu1,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,28A1C435A806282654C967BD06A041BE,89A89C8178680AC4C6C9391B0D7AE9FE
SRR13786974,2021-10-18 04:20:43,2021-02-25 23:31:24,239081624,71724487200,239081624,300,20697,,https://sra-download.ncbi.nlm.nih.gov/traces/sra71/SRR/013463/SRR13786974,SRX10172046,Tiegu2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP211773,PRJNA531381,,531381,SRS10556491,SAMN22234316,simple,9825,Sus scrofa domesticus,Tiegu2,,,,,female,,no,,,,,HUNAN AGRICULTURAL UNIVERSITY,SRA1199155,,public,8B8893BAAC2FDE9FEA16A0FE2A1B918D,7AA625EECFB1924FD5DD43A9064139DF
