Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR11770165,2020-05-11 15:14:37,2020-05-11 15:13:05,16742,4691673,15313,280,2,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/011494/SRR11770165,SRX8323102,p2149,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642417,SAMN14888762,simple,208526,Gallus gallus gallus,127702,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,9E9A7D9C9C2BA924F384F95D7FA80286,968D6875293FE965599E6017180144B1
SRR11770164,2020-05-11 15:14:37,2020-05-11 15:13:03,14340,4051878,13373,282,1,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11770164/SRR11770164.1,SRX8323103,p2150,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642418,SAMN14888763,simple,208526,Gallus gallus gallus,127802,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,E048FCEF104090EC0F2B0962DF4E5719,FD50E588CC91A6D49ED93F9962985EA1
SRR11770162,2020-05-11 15:16:45,2020-05-11 15:13:07,10156,2839908,9330,279,1,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/011494/SRR11770162,SRX8323105,p2151,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642421,SAMN14888764,simple,208526,Gallus gallus gallus,128102,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,2A2F0F49477FDAA978A0B331DDC4491A,1B280889908881FAD3EAC10C4FF5DC1F
SRR11770161,2020-05-11 15:14:38,2020-05-11 15:13:05,15945,4389972,14169,275,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11770161/SRR11770161.1,SRX8323106,p2152,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642420,SAMN14888765,simple,208526,Gallus gallus gallus,132202,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,E23AC8737B55CDF52636B4EEA181B0EC,E449634744E9FB50C55EE0AF27296933
SRR11770160,2020-05-11 15:14:38,2020-05-11 15:13:04,20647,5709948,18465,276,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11770160/SRR11770160.1,SRX8323107,p2153,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642422,SAMN14888766,simple,208526,Gallus gallus gallus,132302,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,F75FA31039051DDCEC19954219E5807A,4127D7630C80C2A43F0A5F545EAB0388
SRR11769547,2020-05-11 15:09:37,2020-05-11 15:07:58,10328,2825479,9653,273,1,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra75/SRR/011493/SRR11769547,SRX8323048,p1903,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642363,SAMN14888516,simple,208526,Gallus gallus gallus,328615,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,359820C7F5450F0BD433BF3CE5C5D7AA,290563153D3DB7507EB919BF41ECFD51
SRR11769570,2020-05-11 15:12:53,2020-05-11 15:08:33,16074,4432122,15150,275,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11769570/SRR11769570.1,SRX8323025,p1910,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642340,SAMN14888523,simple,208526,Gallus gallus gallus,329515,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,71BD7A6804D6D4765DDBBE5BC038F80A,42D14451C535422B285C590C49B6E06D
SRR11769558,2020-05-11 15:09:37,2020-05-11 15:08:19,21232,5778833,19623,272,2,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/011493/SRR11769558,SRX8323037,p1920,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642351,SAMN14888533,simple,208526,Gallus gallus gallus,330715,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,1701D24E9B503BEACA840ED7FBEBEC44,E7DC5148F623D5AFE999D4A85CAF6ED9
SRR11769546,2020-05-11 15:09:37,2020-05-11 15:07:59,11918,3307951,11319,277,1,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11769546/SRR11769546.1,SRX8323049,p1921,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642365,SAMN14888534,simple,208526,Gallus gallus gallus,330815,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,57D00FC404BD8A67ACD63F9895FEFF98,B62EAE5EF3BE0DCAB169461E67865987
SRR11769535,2020-05-11 15:09:38,2020-05-11 15:07:54,14940,4118080,14106,275,2,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra49/SRR/011493/SRR11769535,SRX8323060,p1922,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642375,SAMN14888535,simple,208526,Gallus gallus gallus,330915,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,A9C3D2D0FB69FFB3450A1C0836710D9B,6D66E8A8E21712EF4E1DFB832FB647AE
SRR11769524,2020-05-11 15:09:38,2020-05-11 15:08:12,14297,3984051,13532,278,1,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra52/SRR/011493/SRR11769524,SRX8323071,p1923,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642386,SAMN14888536,simple,208526,Gallus gallus gallus,331015,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,0897746FC5AD24DDD664A3B6AD51F97E,81C3E0948C4FC87DFF1F14227676735B
SRR11769513,2020-05-11 15:09:38,2020-05-11 15:07:44,19927,5574062,18930,279,2,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra48/SRR/011493/SRR11769513,SRX8323082,p1924,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642396,SAMN14888537,simple,208526,Gallus gallus gallus,331115,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,E1963033D428D2C54365209F9C8B7059,2FDF3D5890BEFF5D2FB766563970E816
SRR11770174,2020-05-11 15:16:45,2020-05-11 15:13:12,14148,3913312,13327,276,1,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/011494/SRR11770174,SRX8323093,p1925,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642408,SAMN14888538,simple,208526,Gallus gallus gallus,331215,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,90E4F672587173C84A8B3A6A9ED040F4,401F1A5D5FD57F7FD20D2AFB8C6CA757
SRR11770163,2020-05-11 15:14:37,2020-05-11 15:13:01,17911,4965878,16852,277,2,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra66/SRR/011494/SRR11770163,SRX8323104,p1926,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642419,SAMN14888539,simple,208526,Gallus gallus gallus,331315,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,87864A1D512DA087B5EB777B3DD8AF33,9333EEF00B115B74CDD6BF08FBD53A86
SRR11770152,2020-05-11 15:14:38,2020-05-11 15:13:03,15822,4405819,14990,278,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11770152/SRR11770152.1,SRX8323115,p1927,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642430,SAMN14888540,simple,208526,Gallus gallus gallus,331515,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,1FE974D1B34E01B83FDF29BA7E6DECBA,CBAC0F6D3375664E54A6FF36CEE9698F
SRR11770159,2020-05-11 15:14:38,2020-05-11 15:13:01,20934,5866505,19460,280,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11770159/SRR11770159.1,SRX8323108,p2154,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642423,SAMN14888767,simple,208526,Gallus gallus gallus,35002,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,46A97E9CC6C62CF1948935E2DC565525,8982F1A6B672B360B2EF64BC5DE49232
SRR11770158,2020-05-11 15:14:38,2020-05-11 15:13:04,22135,6156717,20322,278,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11770158/SRR11770158.1,SRX8323109,p2155,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642424,SAMN14888768,simple,208526,Gallus gallus gallus,35102,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,C3F49F296F81E3494D2CEF3DD7A58579,048123088ECE57D37B69FD3F84911181
SRR11770157,2020-05-11 15:14:38,2020-05-11 15:12:48,6818,1815430,6200,266,1,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11770157/SRR11770157.1,SRX8323110,p2156,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642425,SAMN14888769,simple,208526,Gallus gallus gallus,35202,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,23B14764277FBBFFCC98FBC382039DD5,A7DF556996C94FFAB523F61026C9944E
SRR11770156,2020-05-11 15:14:38,2020-05-11 15:13:03,11780,3292295,10955,279,1,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11770156/SRR11770156.1,SRX8323111,p2157,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642426,SAMN14888770,simple,208526,Gallus gallus gallus,35302,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,EB53FF5F78108BC4E97333CA25FA44FE,1582CD7066ADFD101172DC6B979BCB55
SRR11770155,2020-05-11 15:14:38,2020-05-11 15:12:56,7747,2165873,7146,279,1,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11770155/SRR11770155.1,SRX8323112,p2158,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642427,SAMN14888771,simple,208526,Gallus gallus gallus,35402,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,701B7998272636813D77F9BC98840F29,2BE09A3D0E3CB8ABA0F2432488C70D9C
SRR11770154,2020-05-11 15:14:38,2020-05-11 15:13:00,21857,6074512,20146,277,2,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra65/SRR/011494/SRR11770154,SRX8323113,p2159,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642428,SAMN14888772,simple,208526,Gallus gallus gallus,35502,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,35B24E4CF8C25F43FB4E50770CF797DF,2CBD64B96F7DF0B6503AAAB37CD0A789
SRR11770153,2020-05-11 15:14:38,2020-05-11 15:13:00,22619,6070311,19951,268,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11770153/SRR11770153.1,SRX8323114,p2160,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642429,SAMN14888773,simple,208526,Gallus gallus gallus,35602,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,085D8540B9277795EF7F7E265EE15985,5B6E632DBECDFEAA276C968FED8B893B
SRR11770151,2020-05-11 15:14:38,2020-05-11 15:12:57,20076,5564510,18541,277,2,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra68/SRR/011494/SRR11770151,SRX8323116,p2161,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642431,SAMN14888774,simple,208526,Gallus gallus gallus,35702,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,FBD6EBF569945C67FE92727B2AC9B174,8710F98DB506A841019BE7DEB3BA4106
SRR11770150,2020-05-11 15:16:45,2020-05-11 15:13:17,33657,9078162,30322,269,3,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11770150/SRR11770150.1,SRX8323117,p2162,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642432,SAMN14888775,simple,208526,Gallus gallus gallus,35802,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,F9648C9C74C1ACBAF056E658126FD3E1,FE3B3D563627952EAC563F6DEFAF76BC
SRR11770149,2020-05-11 15:14:38,2020-05-11 15:12:56,14997,4115528,13674,274,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11770149/SRR11770149.1,SRX8323118,p2163,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642433,SAMN14888776,simple,208526,Gallus gallus gallus,35902,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,3257A6E993380BDB27135932A2E80566,095C8A60D6D2F492FE68D72CF93F9323
SRR11770148,2020-05-11 15:14:38,2020-05-11 15:12:49,17072,4697081,15712,275,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11770148/SRR11770148.1,SRX8323119,p2164,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642434,SAMN14888777,simple,208526,Gallus gallus gallus,36002,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,582A2C3BCCE281264375A9064568EFEF,A9FB46FEFC9914AD2B75B01DC86B7BCF
SRR11770147,2020-05-11 15:14:38,2020-05-11 15:12:49,6060,1549124,5283,255,1,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11770147/SRR11770147.1,SRX8323120,p2165,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642435,SAMN14888778,simple,208526,Gallus gallus gallus,36102,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,29E04B33BCFEC83DBE0383EE599D1A72,4F80E1F828D870894A21966F5FA3B97D
SRR11770146,2020-05-11 15:14:38,2020-05-11 15:12:59,22912,6344687,20974,276,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11770146/SRR11770146.1,SRX8323121,p2166,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642436,SAMN14888779,simple,208526,Gallus gallus gallus,36402,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,C80C0A45A781F47FDCBCD6A5CC78BD1D,4AE6F8F8F32BE2CF6AABD7220EF94352
SRR11770145,2020-05-11 15:14:38,2020-05-11 15:12:56,20514,5641386,18694,275,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11770145/SRR11770145.1,SRX8323122,p2167,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642438,SAMN14888780,simple,208526,Gallus gallus gallus,36502,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,2DBE46C26AC18689F91EB3FB004565A0,A81C8F82D77CAAD7569FBC914EFFAA0C
SRR11770144,2020-05-11 15:14:38,2020-05-11 15:12:56,30238,6855149,24498,226,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11770144/SRR11770144.1,SRX8323123,p2168,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642437,SAMN14888781,simple,208526,Gallus gallus gallus,36602,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,8A5851F67BD5D2A16ABCE28BEBE6F059,B3C843645872A02E502C7236F44D5082
SRR11770143,2020-05-12 16:31:13,2020-05-12 16:28:33,79695,18705108,64973,234,6,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra72/SRR/011494/SRR11770143,SRX8323124,p2169,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642439,SAMN14888782,simple,208526,Gallus gallus gallus,36702,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,20E98FAAD7ECB9F4D290E82BEE0FA42D,8F7C0195D87FC33D3AF6F74C203AC213
SRR11769646,2020-05-11 15:12:52,2020-05-11 15:09:03,38742,10252570,34848,264,3,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11769646/SRR11769646.1,SRX8322949,p1975,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642264,SAMN14888588,simple,208526,Gallus gallus gallus,103602,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,C672EF3601D9A732F7257DB62AEF2478,9E023D1565AE75A47A4A500D3700226D
SRR11769635,2020-05-11 15:12:52,2020-05-11 15:08:59,21116,5529833,19068,261,2,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra62/SRR/011493/SRR11769635,SRX8322960,p1976,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642275,SAMN14888589,simple,208526,Gallus gallus gallus,103702,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,403C4F1038955668A7577B75F43D69DB,183BF1CF54658F1A5C3EC106F98097CC
SRR11769624,2020-05-11 15:12:52,2020-05-11 15:09:00,22706,6260311,20805,275,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11769624/SRR11769624.1,SRX8322971,p1977,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642286,SAMN14888590,simple,208526,Gallus gallus gallus,103802,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,E5E236EFB04358CA621692E5FDB15872,7C47400EA4545F847B2130A4F651F854
SRR11769584,2020-05-11 15:12:53,2020-05-11 15:08:54,10107,2785039,9247,275,1,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11769584/SRR11769584.1,SRX8323011,p1978,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642326,SAMN14888591,simple,208526,Gallus gallus gallus,104002,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,1758046791D447D1C85E1CC6B0F3F47A,1806EFA5C0CB61644FDAEBE3B5E08640
SRR11769583,2020-05-11 15:12:53,2020-05-11 15:08:42,57390,16011208,52921,278,5,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11769583/SRR11769583.1,SRX8323012,p1979,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642327,SAMN14888592,simple,208526,Gallus gallus gallus,104202,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,80BB6A36C4EA7E9DDD20B19ED4D82545,BA7832C6CD5AC530D90911229662C1A1
SRR11769582,2020-05-11 15:12:53,2020-05-11 15:08:50,17807,4800340,15884,269,2,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra73/SRR/011493/SRR11769582,SRX8323013,p1980,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642329,SAMN14888593,simple,208526,Gallus gallus gallus,104302,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,5828FED89AF4D34B281DDA5847E49958,DEBEE2FDF20D48C6262FD4C85AB466D4
SRR11769580,2020-05-11 15:12:53,2020-05-11 15:08:51,22088,6030011,19902,272,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11769580/SRR11769580.1,SRX8323015,p1981,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642330,SAMN14888594,simple,208526,Gallus gallus gallus,104402,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,749E7DFD7D332166BBC72B955DC61DFC,AB03E3FA0951EB5D339059D2D057A467
SRR11769579,2020-05-11 15:12:53,2020-05-11 15:08:50,25643,7037998,23430,274,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11769579/SRR11769579.1,SRX8323016,p1982,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642333,SAMN14888595,simple,208526,Gallus gallus gallus,104602,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,C3713BF641033F8A4DFA8C7307663EA1,870433D15E2141D7F13E0DE0A30B5E8B
SRR11769578,2020-05-11 15:12:53,2020-05-11 15:08:47,16125,4466807,14828,277,2,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra52/SRR/011493/SRR11769578,SRX8323017,p1983,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642331,SAMN14888596,simple,208526,Gallus gallus gallus,104702,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,BFF61737C00B9136D0A8EE63C6CBC156,3C0D75AD50447F08091552BDF5007441
SRR11769577,2020-05-11 15:12:53,2020-05-11 15:08:44,18687,5169809,17095,276,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11769577/SRR11769577.1,SRX8323018,p1984,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642332,SAMN14888597,simple,208526,Gallus gallus gallus,104802,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,9FB0AB9238970B0F53AC38FDE7A5BCAA,BD02A01199857A2642A8AEAF2E34B317
SRR11769576,2020-05-11 15:12:53,2020-05-11 15:08:26,13188,3633737,12099,275,1,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11769576/SRR11769576.1,SRX8323019,p1985,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642334,SAMN14888598,simple,208526,Gallus gallus gallus,104902,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,7FB01F76524E67E56E51A651E021FB02,E8ED93410065F88F5AB6E4F66A1319F6
SRR11769575,2020-05-11 15:12:53,2020-05-11 15:08:41,22208,6019212,20388,271,2,AADN04,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-25/SRR11769575/SRR11769575.1,SRX8323020,p1986,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642335,SAMN14888599,simple,208526,Gallus gallus gallus,105002,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,7A68666AD01AEA443BC9FD1C1F9B6A5C,5515B4EB2104E4FA145F5C3A0BFC589B
SRR11769574,2020-05-11 15:12:53,2020-05-11 15:08:45,13514,3701539,12428,273,1,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/011493/SRR11769574,SRX8323021,p1987,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642336,SAMN14888600,simple,208526,Gallus gallus gallus,105102,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,DD007EC0FAFC7D59835EA9F8521E908A,B0036D13C8B4B88D6F4A9E5BB31042A7
SRR11769573,2020-05-11 15:12:53,2020-05-11 15:08:37,25097,6619523,22242,263,2,AADN04,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/011493/SRR11769573,SRX8323022,p1988,WGS,RANDOM PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP261072,PRJNA631642,,631642,SRS6642337,SAMN14888601,simple,208526,Gallus gallus gallus,105202,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1074192,,public,2D89FADD409B5355258DD7CA3E47C580,51B29FAF899768EB0F17361CE5AA75ED
